ReviewText,Review,Recommend
Food was Great��� Me & my friends spend a quality time� we'll come again soon....,5,TRUE
Food was Great Me & my friends spend a quality time we'll come again soon....,5,TRUE
"Great Service, ok Pizza Great place, Great offer (Y)",5,TRUE
Really great taste.,5,TRUE
It's a wonderful restaurant.,5,TRUE
"THIN CRUST WAS AWESOME , CHEESE & TOPPINGS ALSO FULLY LOADED. REALLY EXCELLENT PIZZA IN DHAKA CITY NOT ONLY MAGBAZZER. SO U CAN TAKE THIS OFFER WITHIN 2 DAYS ONLY FOR TASTE..",5,TRUE
"I have tasted cold coffee that was awesome!!! My friends, kamaruzzaman & tutul have also tasted burgers here & their comments were fantastic.",5,TRUE
"Awesome burger and cold coffee, recommended to try.",5,TRUE
Awesome ambiance. Like the food quality. Surely go again there.,5,TRUE
"Wonderful hangout! Fresh food, tasty coffee and beautiful environment.",5,TRUE
Wow... Burger and cold cold coffee was good.... I just love that food.......,5,TRUE
"At first we were offered each a welcome drink on the house from the choices (Coke, Sprite and Fanta) Despite the only one waiter who was working during Eid he was super-efficient and made sure everyone was served properly (Y) (Y) Ambiance was awesome, sofas were comfy, temperature was perfect, the music selection was top notch, toilets were clean and well stocked All in all, I would go again and try out the rest of their menu.",5,TRUE
Pastaaa... Oreo Shake and the cold coffeee.... yummi...,5,TRUE
Pasta and coffee was so good.Behaviour was also good.Environment was fantastic.Loved it.,5,TRUE
Wow!! what an amaging chicken fry & unbelieveable cold coffee!!!,5,TRUE
"Excellent Food Quality, Interior Design & Environment In the City.",5,TRUE
Great Restaurant. Try it for good food. You will love it.,5,TRUE
"Ei khane kar cold coffee is the best in town, I love it.",5,TRUE
"In a city of bricks and concretes, yesterday I chose to be at a place like ""Triangle cafe"" for Iftar. The place is situated just beside 3/a Dhanmondi lake, if you're a nature lover like me then its the perfect place for enjoying the soothing weather and gentle breeze of this monsoon. Triangle had two platers, one with a rice bowl and the other offering chowmein. Being a chowmein lover I ordered plater 2 and I have to agree the food was great in quality and sufficient in quantity for one. The BBQ chicken is a must try and also the kebab roll was juicy and spicy. The chowmein tasted perfectly seasoned. Both the platers are priced 450/- BDT all inclusive. I will recommend everyone who is looking for an escape out of this city sensationalism, Triangle is your place to feel the nature and enjoy a quality time with mouthwatering food.",5,TRUE
"A small cafe which is only accessible through a lakeside walkway in this city of concrete. Very nice place to chill and hangout with friends remaining close to nature. Try their grilled mushroom (ask to make it spicy), boti kebab and/or wraps. Their khichuri is pretty good as well. Chillers/shakes are must try!! Cheers!!",5,TRUE
"Very nice place to hangout with friends and family cause it is very close to our nature and far away from concrete life. after having our iftar, fortunately we were witness of a heavy rainfall and that was amazing experience. Their iftar platter was delicious. Their grilled mushroom was so good. I m loving it.",5,TRUE
"A small cafe which is only accessible through a lakeside walkway in this city of concrete. Very nice place to chill and hangout with friends remaining close to nature. Try their grilled mushroom (ask to make it spicy), boti kebab and/or wraps. Their khichuri is pretty good as well. Chillers/shakes are must try!!",4,TRUE
"What do people expect from a cafe!!! Taste food, reasonable price, good service and a cool and calm atmosphere. I must say I got each n everything rated to be 5 from this cafe ���� I love their Grilled Garlic Mushroom with chicken the most ��",5,TRUE
"Environment is way much good for hangout with friends. Lakeside soothing environment was good to enjoy. I appreciate the way management changed the seating arrangements for us, providing chairs instead of wooden tool (y) For Food- its 4.5/5 (Rice, bar b q chicken and mushrooms was delicious, but vegetables can be even better). So, there is a room for improvement. Ambiance, Environment & service- 5/5 without second thought. So, overall a happy customer :)",5,TRUE
The environment is good. Their food is very delicious and their service is excellent. Had their Nachos which is very good and I found it best when compared with other Nachos. Platters are excellent as well. Their buffalo wings and Nachos are must try. Reasonable price along with good quality and quantity of foods.,5,TRUE
"Seeing the location felt good about the cafe but they were renovating so very few customers which is why asked if they will be able to serve and the staff replied yes. To our surprise they served old and smelly chicken in their BBQ set menu to both of my colleagues and burnt mushroom to me one by one with serving the third meal 40 mind after ordering. Upon complaining they discounted 37 or 47 taka from the bill silently, which only shows they knew what they were serving and still went along with it. Very disappointing. Won't visit again and will suggest my Peers to do the same.",1,FALSE
Environment is too good for hanging out with friends and loved one. Food quality and quantity is just perfect according to the price. I guess they have the Best Nachos in town according to Price and quantity. Their mushroom items are must try too. Will definitely refer to try them again.,5,TRUE
Very bad behavior. We asked for a mineral water and they gave us a local brand (ps:never heard of that company) . The cap was broken and expire date was removed. But they claimed that we broke the cap. We returned the water bottle. Then they immediately gave us the bill. We didn't even ask for the bill.,1,FALSE
For me it was a cool place to hang out with friends...main thing is food was Gud ... according to quantity price is reasonable ... it’s near to my residence so I will go often ...,5,TRUE
Really it is a nice place..Last year (2016) with some of my friends we arrange a Iftar party at this cafe.from this we like this cafe .And yesterday we arranged a iftar party again at Triangle cafe.Their Food & Hospitality is good..thanks to Triangle cafe...,5,TRUE
triangle is one of the best restaurant in dhaka and one of my favorite.its view and the taste of food both are great!I became happy happy happy after going there.I often go there cause i love their chicken chawmin..I love the place and food also price is reasonable .thanx triangle for making such amazing restaurant for us foodies... <3,5,TRUE
1 of my favourite place. Lakeside view and yummy food wid luscious flavour. The cold breeze while eating is amazing.,5,TRUE
"The environment is good. Close to d nature with lakeside views. I can't comment about their foods. Though it's d Cafe for triangles, but sometimes other clients they've whose come here to pass their time lavished ways. During my jogging session I observed that. Behaviour of staff well as I had observed yesterday when I had popped in during d heavy rainfall. I have tested Coffee, that's really hot & nice. I enjoyed. Thanks to Cafe management authority.",1,FALSE
So delicious food. Reasonable too. friendly atmosphere. Service is soo good.serving was quick.100 e 100.paisa usul type.from today its my one of the best place for food.,5,TRUE
"A cool place to hangout and have ur traditional ""adda"" with friends with delicious pocket friendly quality food. A must-go!",5,TRUE
The environment is fascinating. Rain lake view and iftaar perfectly worth of every penny. The grilled chicken is great. But the friied rice is a little less of taste. Overall I'm pleased and hope to go there again. ✌,4,TRUE
Seriously you will get the best quality food at a super duper cheaper rate in Dhanmondi!,5,TRUE
Food with a view. An angle that is perfect for hangout. Loved the bbq platter! ❤️,5,TRUE
Worst food test ever I had.. I odered thai supe but its not thai supe its overloaded by ginger.. And cold coffee is not cold also .. Very bad food,1,FALSE
Nice environment and perfect place for hanging out with special one. Quick service and their foods taste awesome. Wanna go there again.,5,TRUE
"Nice environment & this place is pretty good, food quality was good and we would come again..",5,TRUE
We visited around 1.5 years ago but we still love the place. Obviously for busyness we can't move regularly but we have soft corner for Triangle. Best wishes for you. Thanks,5,TRUE
You guys have an amazing achari chicken. Would definitely love to taste that more than once. Keep up the good work guys,5,TRUE
The ambience is awesome and the food is really tasty. The price is reasonable as well,5,TRUE
The place is very good for friends hangout and food prices r very cheap nd testy and hospitality will be provided as u want............,5,TRUE
"Just visited for the first time.Absolutely loved it,both the food and the ambience around.Keep up the good work",5,TRUE
Very cozy and comfortable place to hangout with friends and family. Best wishes �,5,TRUE
M really hpy that staff has improved their behaviour. Loved the food. Place is calm & quite... <3,5,TRUE
"Just a disgusting place.. Mosquitoes and smell of coils everywhere. There is no scene of lake, just the bush beside the lake and the Norbore(!) chair-table >_<",1,FALSE
"Nice environment, good food for a very reasonable price, love to hangout here",5,TRUE
Best place to arrange surprise party for friends. Food Price: Reasonable Food: 9/10 Behavior: 10/10,5,TRUE
Good place according to the price and placement. Really a hotspot to chill!,5,TRUE
idk,2,FALSE
Loved the food !!! Service was good !!! Keep up the good works Triangle :),5,TRUE
food is good & tasty. sitting environment is good for hanging out with friend but not so good for family.,4,TRUE
Food is good. Well priced. Customer service has room to improve.,3,FALSE
its a horrifying restaurant! we ordered some chow mien and found cockroach on that! waited for 2 hours and got the food which had fried cockroach! the service is bad as hell!,1,FALSE
"U should improve ur seats,food is not that good and yes service for serving food is very slow! Place fantastic!!",2,FALSE
Food is testy enough. And the lake environment will melt your heart. �,5,TRUE
Food was good. You should go with friends and family.,5,TRUE
Place was simply nice food was good to me... just tel u 1 thing need to more lighting Good luck :),4,TRUE
Oshadharon environment. Coffee could be better. Mosqutoes should be better managed. Good luck!!,4,TRUE
Best one so far... My favorite Chilling place!!!,5,TRUE
"Feeling 2 good with my fds in this rainy weather,the food specialy chawmin was so yeammy.hope to go again.",5,TRUE
Triangle Cafe Environment is too good..................................................................................................................................................................................................................................................................................................................................,5,TRUE
Great place for Adda. . . And the food is great too,4,TRUE
Service was too bad.. N food taste r same.. Am nt satisfied cz expectations too much..,2,FALSE
The food was really good. The money paid was worthwhile!,5,TRUE
I just loved the place... feel the peace whenever I go,5,TRUE
Great n yummy food.. Beautiful place.. I loved it...,5,TRUE
Location gets 10/10. The super burger was verrry delicious. Good service too !,5,TRUE
Worst place ! Baal ar jaiga Chat ar khabar ! Howwa !,1,FALSE
Bad manner. ... bad food quality.. totally disappointed,1,FALSE
Food 8.5 Environment 9.0 Behaviour 9.0 Price 9.0,5,TRUE
"ami 399 tk er iftar platter niyechilam. snacks item ja ja chilo evrything was good. but main dish er fried rice ar chicken tandoory taste khub baje chilo. am expiain kore bolte parbona but smell,taste kemon kemon jani chilo. i hope ei bepar ta kheyal korben.",2,FALSE
onak valo kabar onak moja XD keye onak sante paici,5,TRUE
"Onek beshi baje . Mosha kamray , chicken boti kabab order korsilam Dise chicken gravy kore -_-",1,FALSE
Food... ok.. But 15 tk pani kano 29 tk rakha holo bujlam na,3,FALSE
"I would not rate it Not more then 2/5, Chicken Undercooked, the size of the chicken..!",2,FALSE
Triangle is a diffrent place with a combination of both natural beauty and tasty food.. You can dafinitely enjoy your food with your frnds and fmly at this place,5,TRUE
Great ambience with delicious food!! :D...loved the whole set up n decorations :),5,TRUE
Its worth trying...... I loved the Triangle experience! Um sure you will too...,5,TRUE
"The worst fried rice n chicken curry I have ever tasted. Disappointed :( Very poor quality of food but behaviour is good. Overall, charming environment.",4,TRUE
I have ordered French Fry & Special Faluda.They first served me Special Faluda. After that come along with French fry.I'm totally upset with this service.,5,TRUE
"their so called chef never taste a real well cooked Birany ever. � yellow coloured rice was so dry, spice less & mutton was just boiled with out any drop of spice or oil. that Birany stuff full of extreme bad smell of rose water. whatever they think only that rose water smell can bring their accepted Hyderabadi flavour. so cheap!",1,FALSE
"Thai soup n onthun was good.bt about ckn n beef biriyani -rice was dry ,spice less,n taste was worst . don't know about other food.bt place was good for child inshaallah again visit this for my child n others food😍😍😍 love this place n their behaviour was good , service was awesome 😍😍😍",3,FALSE
decoration nice. place also nice but we ordered chicken chowmin but there were not a single bite of chicken. After asking of mine they answered its too small in size to see. other dishes were average.,2,FALSE
"Went there yesterday. Decoration was good having a seperate family lounge. But there service was staggeringly poor. We ordered kacchi platter (5 persons) including chicken roast, beef tikka, firni, jarda and borhani. When the dishes came we discovered that there was no mutton in the kacchi!!! When called, the waiter told that it was a mistake and brought all the muttons together in a seperate bowl. Two pieces of mutton for each person and the pieces were very tiny. the firni was like baby food (semolina) and there was no raisin in it. Jarda was of no difference. Above all, the food quality was nowhere near the quality of the one in Rampura. only there ambience and the borhani compelled me to put a 2 star. otherwise I would have given a one.",2,FALSE
"Went on valentines day with my love and my life... First of all I like the environment and love the interior... My son love to the place bcoz he got so many toys to play... I like to give them high 5 for everything #Food: we ate special chowmein , grill chicken with Nan and French fries... It was awesome and very good taste and all r very fresh food. To u go 10/10 guys. #price : not so expensive.. We can say a regular price...marking point is 10/10. #stuff: service was too good all stuff are really friendly only the cashier who I didn't like bcoz I gave them a 1000/- taka note he refused to take it without any reason ...he said to change it without any reason where my taka was fully OK..authority should take action on that matter other thing was good...marking point is 8/10. #enviroment: point is 10/10.",5,TRUE
"reasonable price, well decorated, good service",4,TRUE
"Great food, nice environment.",5,TRUE
Environment very good & impressive setup but the food quality was not fully upto the marks. May be because we went at a busy time & they also had a preschedule party going on. Normally thier food quality is good.,4,TRUE
"decoration, environment & behavior is very good but the food quality is below average...worst Hyderabadi biriani I have ever tasted.. totally disappointed :(",1,FALSE
Just awesome �. Nothing to say about their quality . I visited their first outlet in Rampura but today I have gone to this Outlet which is so so much cool �. Their staff is very good and also polite. You won’t be bored there .,5,TRUE
They have a nice interior i must say. Anothor advantage is all the prices in their menu includes vat that means you don’t have to count 10-15% extra money.,5,TRUE
Like 👍 for their decoration but unlike 👎 coz khaoar shomoy payer kach diye duibar idur dour marte dekhechi 😏,1,FALSE
Cant resist myself rating this restaurant..just yaaak...,1,FALSE
Worst service ever. They always forget take order from customer.,1,FALSE
Decent food. Wouldn't recommend and its a can do restaurant �,3,FALSE
Amazing food and service. Even does Home delivery. I had a grilled chicken with naan bread which was lovely and spicy.,5,TRUE
Awesome food but service was a little bad. Took a lot of time to bring the food. But it's okay at it was very crowded. It was really nice wanna go again.,4,TRUE
bad kabab experience at all..,1,FALSE
"Best Food, Marvelous Location, Nice Hospitality",5,TRUE
worst kabab!!,1,FALSE
best place for food seekers like me must visited place....��,5,TRUE
"Food was average, but what turned me off was their service. They got the order wrong multiple times. They shoud work on improving their service.",1,FALSE
"Amazing environment along with interior design with delicious tasty food, fully satisfied",5,TRUE
Alkaderia has always satisfied me by its quality and taste.. And this time it is in my neighbourhood.. Khelllaaa hoobbbeee���,5,TRUE
For Hygienic & healthy food #Alkaderia Express is the best place.,5,TRUE
Nice environment with delicious food and beautiful interior,5,TRUE
Food was just awesome... ���� but the took vat & didn't provided any govt.vat paper...,4,TRUE
Most favorite place of mine! Best foods at reasonable price. �,5,TRUE
Good One For Food Lover..(Y),5,TRUE
"আল-হামদুলিল্লাহ, ভালো.. ◕‿◕",4,TRUE
"Kabarer test valo chelo, but BBQ ta thanda chelo gorom thakle besi valo lagto",4,TRUE
I like the food But The place is to short,4,TRUE
The sandwich was quite good but not that better as rifels square. The quantity of cheese should be increased as the price is too much higher on the basis of others.,3,FALSE
"Their foods are delicious. But I think price is too high. If you can minimize price, it ll increase customers.",5,TRUE
"Food tastes great. The space is a little congested, but environment is good.",4,TRUE
Lovely pleas . Delicious food present every people. I love it.,5,TRUE
দারুন.............................................,5,TRUE
"The worst Chinese restaurant in Khilgaon area. They don't even know to make a simple fried rice, don’t how to cook and serve beef sizzling. A few items found with lower standard taste. Dirty wash room. Environment and behavior of waiters are disgusting. Price is high compared to quality and quantity. Card is not accepted though card accepted sticker is hanging in the front gate. Outfit is gorgeous but inside ...!?! To get in here is only spending money eating nothing.",1,FALSE
"I just attend here for 1st time, an occasion of marriage ceremony....environment is nice...food items are also well...",5,TRUE
It was my first time there . First impression is last impression. The place was narrow and room was small . Food and service ruined my mood of having party. Washroom was out of water for few minutes. Its never depend on name you're given bt also its inside food and environment,2,FALSE
faltu....telapoka chilo khabar er modde,5,TRUE
It was my 2nd visit there. Actually the space is narrow so feels congested. The food quality is average up to the mark.....but the service is very disappointing. As they took a very long time to heat soup and fried rice while guests were waiting. So i would like to suggest that they should look into such matters seriously and try to improve their services.,4,TRUE
The food was barely eatable. The chicken fries were as hard as wood. And the other foods were full of flour and less prawn & beef.,2,FALSE
Excellent!,5,TRUE
The worst Chinese restaurant in Bangladesh. They don't even know how to cook chilli beef or simple fried rice!!! Stay away ... honestly do not spend your money on this junk!!!,1,FALSE
Excellent feelings ..,5,TRUE
The waiters have the worst behaviour and service i have ever received from a classified hotel like Royal Orchid. i highly recommend you change your waiter body or teach them minimal manners.,1,FALSE
Worst food I've ever tasted. Also the behavior of the stuffs was disgusting. They just put me on shame in front of my family. First and last time. -_-,1,FALSE
Average food and really bad service. It was my first and last time there.,2,FALSE
Taste of their food is poor.service is also zero.,1,FALSE
food was good but not warm � so i didn't get true taste,3,FALSE
"Excellent experience, loved it, I definitely recommend this restaurant.",5,TRUE
love this momo,5,TRUE
"একদম পাঁচে পাঁচ! দামে কম, পরিমাণে বেশি, অথচ স্বাদে মানে চমৎকার। :D",4,TRUE
Your pasta taste is not so good. Good quality cheese should be added,2,FALSE
Wonder experience. Price and environment was pretty good. Keep up the taste cause most restaurants can't keep it up to the mark once they get popular!,5,TRUE
Quality food at an unbelievable price! I Went with my freinds and order burgers. It was delicious! ��,5,TRUE
"worst experience ever. unprofessional attitude, dumb staff, congested sitting arrangement, and most importantly worst food ever. I hadn't have this kind of worst food ever in my life. Oh god, I request you guys not to waste your valuable money, time and mood over there.",1,FALSE
"Environment good, calm. Decoration good. My complaint is that you didn't provide me garlic sauce which was included with french fries. That is one hell of a disappointment jekhane apnara sauce tar jonno extra takao rakhen.",1,FALSE
very good space all awesome I like this resturentt,5,TRUE
"food was too good. food 10\10 service 9/10 burger ta beshi beahi moja, 50tk diya amnon burger hoy e na�����",5,TRUE
It is deluxe restaurant. Food is really delicious. I hope you will be impress to come this restaurant.,5,TRUE
Best burger in this price range. Place and service is also really satisfying.,5,TRUE
Burgers are awesome. Too good. Keep it up. Best Burgers in Basabo.,5,TRUE
Don't go there people... its waste of money and time....they are posting paid reviews on #FOODBANK And get money illegally by don't serving quality foods...,1,FALSE
"Food is nice, with cheap price.People should visit the place.",4,TRUE
The food was very tasty.. I loved Pasta Basta���,5,TRUE
This restaurant food is too good. I hope everyone ovesly go there and test all items :),5,TRUE
Nice interior nd Good food �,5,TRUE
burger pasta shob mojaa... wanna try garlic mushroom :),5,TRUE
The burger was too good. Eto kom takay emn burger er ktha chintai kra jay na. :),5,TRUE
Best quality food in reasonable price.....all my friends are cordially invited to taste the foods of Food Craze which believe in quality and fresh food.....,4,TRUE
I have tasted the Fried Rice an Fried Chicken.So delicious and cheap in price. Just at TK. 115.,5,TRUE
Quality foods with very affordable price. Extraordinary.,5,TRUE
আজকে Food Craze এর একটি সেট মেনু খেলাম। ১২০ টাকায় ফ্রাইড রাইস আর ফ্রাইড চিকেন খেয়ে আমার পেট ভরা। সত্যই ফুড ক্রেজ দারুন।,5,TRUE
They said the fish is from Vietnam and it tasted really good. The best part is its only 100 taka which is just amazing. I had the same fish and chips (a bit bigger) from fish and co which cost me around 1100 taka. So just keep it up!,5,TRUE
Awesome food specially the fish and chips you will get 400 tk food at only 100 tk,5,TRUE
If u have sweet it will refill ur sugar but if u have diabetics then its harm ful for ur health. So be careful.,1,FALSE
Must try Fish And Chips..... It's Epic.... Overall Awesome!,5,TRUE
��,5,TRUE
wow food :D <3 Love all sweets pitha . They are fresh healthy and delicious .,5,TRUE
awesome food and shahi malai pitha is soo good. love it,5,TRUE
Baily pitha ghar pitha is very. Special,5,TRUE
pitha's are fresh and healthy.and taste is awesome.keep it up,5,TRUE
In a word it was really good!! Food was tasty. And i appreciate their interior concept. Really i liked the whole experience.will must visit again,5,TRUE
Ordered by Pathao and served very very poor quality food and one food was missing.,2,FALSE
"One of the worst experience. We waited for like 1 hour for the food. When it arrived, food was not hot! i mean what the hell man! it should be hot. then we again order for puri and waited for half an hour. Believe me when i say this ""i got old in those time, man! i mean really old"" -_- Interior is very good. more than good. it's an unique idea i must say. food was good but got cold i guess. taste was okay.",2,FALSE
"Biriyani, improve the taste please! It lacks proper seasoning and flavor. The chaaps were bigger until now and the over food quality or taste is always inconsistent. Pay 235tk for a small piece of chaap, 2 luchis and some salad is not worth it, make changes!",2,FALSE
"few days ago me with other friends gone to the Chaap Shamlao at banani branch.we place a order :3 beef chaap combo ,two chicken chaap combo,one beef boti,one chicken boti and one brain.The restaurants food quality so much hygiene and healthy. the foods are so Delicious and quantity is high.specially lemon juice and tea are so testy and there service and environment are good.If i do the ranking that will be 10/10.",5,TRUE
Generally average.. Dhanmondi branch is a very small place. And I don't like spicy food much.. Those who like spicy food its good for them. Malai chaa is awsome. Service is average but I feel they can make it better. Malai cha is awesome. But they should include lassi in thei menu.,3,FALSE
"One of the worst kebabs I have had and today was one of the rare occasion that after a whole day of fasting I couldn't even finish my food. The taste seriously has to improve a lot, especially that of the fish chaap.",1,FALSE
had a bad experience with taste,2,FALSE
"one of the best chaaps in town. don't forget to try out the their tea. some love it, some hate it, but i worship it. some awesome tea. p.s. stick with the set menu if you can, its good value for money",4,TRUE
এতো বাজে খাবার আমি কোথাও খাই নাই কখনো।,2,FALSE
Where do I start? Took long ass time to serve. Saw a huge RAT in the seating area so had to takeaway. Food was awful as well. Never going back... That rat is gonna give me nightmares,1,FALSE
"নায়ক জসিম স্যারের কথা মনে পড়ে। চাপ সামলাওয়ের সকলকে অভিনন্দন, আমি বহুবার এখানে খেয়েছি, বারবার খেতে চাই। ❤️",2,FALSE
Best chap in the Town! But too tiny for gathering. Must try if you visiting Banani. Go for the combo package which is a complete meal.,5,TRUE
"এক সপ্তাহ আগে খাবার কিনলে ১৫% ডিস্কাউন্ট, এরকম উদ্ভট পাবলিসিটির জন্য আনলাইক মারলাম, ধন্যবাদ।",1,FALSE
"In uttara branch, go with two friends after long time. We place a order two chicken chaap combo with single fish chaap. The food quality & taste are same that means good.",5,TRUE
"Food quality & quantity is good. Environment is very interesting with old days bangla cinema songs, posters & funny pictures. Only limitation is that the place is very small & congested.",4,TRUE
"In a word it was really good!! Food was tasty. And i appreciate their interior concept. Really so creative!! But their AC was making unbearable sound, so without ac that was a bit hot but though i liked the whole experience.",4,TRUE
Bad taste,1,FALSE
"Chaap shamlao must for all chaap lovers... Hygienic, crispy, tasty chaap... soothing environment... All in a cost effective stomach friendly package... Finally the awesomest complementary cup of CHA ... not found anywhere else in Dhaka. .. It's a challenge. ..",5,TRUE
The food was good but we had to wait a long for our foods and the bill. Chap shamlao really needs to hire more waiters.,3,FALSE
The tea is the best item......... it melts inside ur mouth and simply delicious but a bit overpriced :),4,TRUE
Very nice and classic cinematography environment and tasty foods. Honesty and good service team. Epic concept. Great idea. Loved it.,5,TRUE
Main food I dislike. Means chaap. It's not even up to mark. They should improve their taste. Service and presentation was good.,2,FALSE
Happy to see such a creative work. Just go back to my childhood when on friday all family members seen bangla movie in BTV together. Its amazing for its environment and music.,5,TRUE
"Went their today, best one in the town for chap. There are lots of difference between chapachapi kore eating in mustakin or lake side open unhiganic place and eating inside chap samlao. Thanks chaap shamlao",5,TRUE
fresh tasty food with truely cozy environment. .. price is reasonable for the quality maintained... keep it up...,5,TRUE
"chaap shamlao te achi, thakbo for good quality of food & service er jonno. Thanks to the owner for maintenance good quality.",5,TRUE
"Real spicy 🌶.. if you eat you can feel, What is spicy really?.. Love this food..",5,TRUE
Only authentic chap of Bangladesh. I love it...u will also love,4,TRUE
"broken chairs & tables, fucked up service, take long time after ordering food, food is horrible no taste",1,FALSE
"No taste, no service, just waste of time. Will never visit again.",1,FALSE
Ekdm faltu khabar... Gola die namtesilo na khabar pore pani die gilsi... :/ ... Taka ar somoy duitai nosto hoise... Ar service etto late..... Purai ajaira ...,1,FALSE
Complete Package of Chaap. Environment is average. Food is good. Need little bit spicy more.,4,TRUE
Malai cha is a must try. For that i am going to visit again and again. Other foods are not bad everyone can try.,4,TRUE
Price Vs food and service aren't good at all. Chapar upor cholteche sob kisu.,1,FALSE
Dhanmondi branch is too small but the food is good.,3,FALSE
love it... excellent food..environment super.. joss,5,TRUE
Tasty food and their interior concept is unique. Really so creative!!,5,TRUE
worst green salad i have every tasted but other foods are good,3,FALSE
"For good quality of food, i will go to chaap shamlao untill stay this restaurant.",5,TRUE
Enjoy your Food at #ChapShamlao Don't miss it #Foodlovers,5,TRUE
Worst experience ever..... The price and quantity of food are not same... I don't wanna go there again....,1,FALSE
Jomlo na. Try something better. Come up with some new market strategy and environment,1,FALSE
cha ta khub valo lage.hope abar jabo. ektu onno rokom poribesh :) valo lagse :),3,FALSE
Natun branch open halo amar bashar(shantinagar.) kachey.abar to sondhaye nijekhey samal deya kothin habey,4,TRUE
"Best দুধ চা i have taken so far! লুচি টা বড় হলেও মন ভরানোর মত ছিলো না, ছিঁড়ে ছিঁড়ে খাওয়ার জায়গাতে টোকায়ে টোকায়ে খেতে হয়েছে। একবার ছিঁড়ার পর সব ভেঙ্গে ভেঙ্গে পড়ে যাচ্ছিলো। কিন্তু গরুর চাপ টার টেস্ট ভালো ছিলো।",4,TRUE
"দোকানের ভাব সাব দিয়েতো আর পেট ভরে না ,খাবার ও ভালো হইতে হয় স্বাদ হীন খাবার ,",2,FALSE
Not bad that much !! But I guess their beef items are better than chicken,3,FALSE
Tasteless food.poor service.will never visit again.,1,FALSE
Service is worst They take alot of time to serve food,2,FALSE
হুর। ফাউলের ফাউল।,1,FALSE
"Average ,,, it couldn't fulfill my expectation,,,,,",2,FALSE
অাগে খেয়ে দেখি তারপর বলব অাজকাল যেতে যেতে পারি ধানমন্ডি শাখায়।,1,FALSE
"ইফতার করতে গিয়েছিলাম... সবকিছুই "" its ok "" ছিল ... সালাদটা ভাল লাগেনি.. পিস পিস করে কেটে দিলেই সালাদ হয় কিনা জানি না... আন্তরিকতা ছিল উনাদের , চা আর লেমন ড্রিংকস ভাল ছিল।",3,FALSE
Worst Kabab I've ever tested... খাবার গুলা বাসি ছিল...,2,FALSE
Tea was great enough.And those walls ��� Joshim's soup ���,4,TRUE
Should not try their items. Totally waste money if u go there.,1,FALSE
Very good arrangements..everything is planned n perfect,5,TRUE
Good Food || Really Good Food || Pretty Good Service || Lack Of Cleaning Crew,4,TRUE
Nice concept. Recovery of golden era of Bangla Cinema.,3,FALSE
প্যাকেজগুলা বেশ। বিশেষত পরিবেশনের ধরণ আমার মন কাড়ে,4,TRUE
ওভার প্রাইসড... খাবারের মান যেমন ভালো না আবার ভাব সেই সেই,1,FALSE
Excited ! Gonna visit soon !,5,TRUE
khub khaite echchha kortese.......................,2,FALSE
Akash,5,TRUE
munna,5,TRUE
good,3,FALSE
"Not very bad! Fair. Price: Little bit high. Taste: Average. BTW, Mustakim's Chap at Bihari is 10 times much better. And I love it.",2,FALSE
Need to expand client capacity.Current gross seats are not enough for clients.Also add some ice cubes in Lemonade.Overall good.,4,TRUE
yummy........... worth the price <3 ..................,4,TRUE
Delicious and totally worth the price. (in comparison to most other chaap places),4,TRUE
Chap Shamlao special Tea is too awesome & food is good as well ...,5,TRUE
Capa thakle caap samlano kono bepar na.,5,TRUE
The combos are really overpriced.,2,FALSE
"Love the idea, hopefully food will be nicer, will try tomorrow must",4,TRUE
"Quantity is good for price if items are ordered individually but the combos are a bit overpriced, not as it should be as combos should be a little cheaper as a package. Loved the wallpaper inside, cheesy :D",4,TRUE
Good environment. Not great though. Price is reasonable.,4,TRUE
"Excellent environment, friendly service and the food is decent with affordable price!",4,TRUE
"Overall a really nice place, great view obviously and great food. However, at certain points the waiters did seem rude and came off the wrong way. There never is a real concern of whether or not the customer enjoyed the meal rather a “you have to leave soon because someone else wants to sit” - inside - which is understandable but again can be more polite. Other than that it’s a great place to enjoy with family or significant other!",4,TRUE
It's a great place for hangout. Especially I always enjoy the sunset while having m food. It was amazing everytime. I'll recommend it to everyone to go there and watch at least the sunset once.🌇,3,FALSE
I have tried fried rice in many resturant but in sky view lounge I have tasted the worst fried rice ever . It tastes like is being cooked 2 days ago. I don’t know how this sort of restaurant still exist ���,1,FALSE
Quite good environment. Best root top in shantinagar must visit type place.,4,TRUE
"The venue comes with stunning view from the evening. Truly you get to see the lights of dhaka from a very unique perspective. Though the main open air zone does not benefit from the wind draft. On hot evenings that could be an issue. But all in all great place to hangout. Now here is the reason for scoring just 3 *s. Food. Not up to the mark. Mark of any good chef is his chicken fries. They will be exactly same texture taste and look wise every time under the supervision of t... Having said that, special corn soup that we ordered and the rice both were made top notch. Good job on that. As a round up mixed food rating resulted three stars.",3,FALSE
Nice place for hangout...food quality is also good,3,FALSE
"I order chicken with cashew nuts,with a surprise I found that there was lots of vegetables and less chicken and hardly found any cashew nuts.The dish was totally waste of money....The chefs didn't have any idea what chicken with cashew nuts should have in it.You have a good place and good view but if can't satisfy customer's taste buds then you don't know your business.",2,FALSE
taste is not satisfactory,1,FALSE
Everyone will able to see excellent view of Dhaka city. We enjoyed so much.,4,TRUE
I like it it's great for injoying and it has a lovely view,4,TRUE
